"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ26	RIADJJ27	RIADJJ28	RIADKW17	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
67209					CONF							0	0	0	0	false		0	0												0	0	0	0																							
67254					CONF							1025	0	0	0	false		0	0												0	0	0	0														CAPITAL INJECTION									
67656					CONF	13788			8540	3224	3004	0	0	0	0	false		0	0							2597					0	0	0	0								CREDIT CARD FEES			CREDIT CARD PROCESSING	CREDIT CARD FDR EXPENSE	CREDIT CARD ACQ/FAS 5										
67870					CONF							0	0	0	0	false		0	0												0	0	0	0																							
68671					CONF							0	0	0	0	false		0	0												0	0	0	0														FUNDS FROM GFC									
68756	0	0	0	0	CONF	0	0	0	324	0	0	0	0	0	0	false	0	0	0	0	0	0	184	590	0	850	0	0	380	0	0	0	0	0					0	0	0				IT Services												
68831					CONF							477	0	0	0	false		0	0												0	0	0	0														Captial Injection From Holding Company									
69333	582	0	0	0	CONF	966	0	0	1496	666	0	0	0	0	0	false	0	0	0	0	356	0	0	0	0	2518	0	0	0	0	0	0	0	0					0	0	0	CDFI Grant Income			Computer Software Expense	Merchant Visa Transaction Expense											
69678					CONF							0	0	0	0	false		0	0												0	0	0	0																							
70218	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0					0	0	0																
70414					CONF							0	0	0	0	false		0	0												0	0	0	0																							
70638					CONF							0	0	0	0	false		0	0												0	0	0	0																							
70955					CONF							0	0	0	0	false		0	0												0	0	0	0																							
71073					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
71457					CONF							0	0	0	0	false		0	0												0	0	0	0																							
71859					CONF							0	0	4	0	false		0	0												0	0	0	0																Adjustments							
72258					CONF							0	0	0	0	false		0	0												0	0	0	0																							
72351					CONF							0	0	0	0	false		0	0												0	0	0	0																							
72454					CONF							0	0	0	0	false		0	0												0	0	0	0																							
72678					CONF							0	0	0	0	false		0	0												0	0	0	0				0										0									
73116					CONF							0	0	0	0	true		0	0												0	0	0	0				-28														The Bank adopted lease accounting standard ASC Topic 842 as of 1/1/2022.  In March 2022 Call Report ($36K) was entered in item 4.b.   It was discovered by the Bank's tax accountant that the ($36K) was not net of the tax effect of lease accounting adoption.  June 2022 amount of ($28K)  entered in line 4.b. includes the tax effect, $8K, of adopting ASC Topic 842.					
73152					CONF							0	0	0	0	false		0	0												0	0	0	0																							
73554					CONF							0	0	0	0	false		0	0												0	0	0	0																							
73956					CONF							0	0	0	0	false		0	0												0	0	0	0																reclaimation of LLR excess							
74056					CONF							0	0	0	0	false		0	0												0	0	0	0																							
74140	903				CONF	450						0	0	0	0	false		0	0		489		386			1799			942	422	0	0	0	0								Management Fees															
74403	506				CONF							0	38	0	0	false		0	0		218					754			534		0	0	0	0															Addtional Paid in Capital from Holding Company								
74449					CONF							0	0	0	0	false		0	0												0	0	0	0																							
75259					CONF							0	0	0	0	false		0	0												0	0	0	0																							
75446					CONF							0	0	0	0	false		0	0												0	0	0	0																							
75455					CONF							0	0	0	0	false		0	0												0	0	0	0																							
75633	52583	0	0	0	CONF	95681	64573	33293	31731	48435	64545	0	0	0	0	false	0	0	0	0	35799	0	0	62995	0	72021	0	46419	0	30617	0	0	0	0					0	0	0	Net change in FV of Fair Value Option instruments	Rent on Operating Leases to others	Syndication Underwriting fee income	Depreciation&Maintenance on Equip leased to others	Software Amortization	Contract Services										
75651					CONF							0	0	0	0	false		0	0												0	0	0	0																							
76153	3	0	11	2	CONF	6	0	0	40	8	8	0	0	0	0	false	4	0	0	0	5	2	24	5	10	0	6	3	27	5	0	0	0	0					0	0	0	Miscellanous			Miscellanous	Exam and Audits	Insurance & Bonds										
76443					CONF							0	0	0	0	false		0	0												0	0	0	0																							
76854					CONF							0	0	0	0	false		0	0												0	0	0	0																							
77150	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0					0	0	0																
77253					CONF							0	0	400	0	false		0	0												0	0	0	0																Adjustment due to merging with another FI - CNB RSSD ID 643452							
77422					CONF							0	0	0	0	false		0	0												0	0	0	0																							
77851	1039	0	0	0	CONF	2018	987	0	906	2250	861	0	0	0	0	false	0	0	0	0	969	0	0	1011	0	1994	0	0	0	0	0	0	0	0					0	0	0	National Products Program Fees	Factoring Fees		Vendor/Broker Commissions PD	Software Expense	Donations										
78157					CONF							0	0	0	0	false		0	0												0	0	0	0																							
78241					CONF							0	0	0	0	false		0	0												0	0	0	0																			To reclass stranded tax amounts		0	0	
78559					CONF							0	0	0	0	false		0	0												0	0	0	0																							
79042					CONF	110						0	0	0	0	false		0	0					439		192			111	113	0	0	0	0								Secondary Market Income															
79127					CONF							0	0	0	0	false		0	0												0	0	0	0																			12/31/2019 Call Report 9045 s/b 9046				
79145					CONF							0	0	0	0	false		0	0												0	0	0	0																							
79257					CONF							0	0	0	0	false		0	0												0	0	0	0																							
79855					CONF							1500	0	0	0	false		0	0												0	0	0	0														CAPTIAL INFUSION									
80150					CONF							0	0	0	0	false		0	0												0	0	0	0																							
80374					CONF							7000	0	0	0	false		0	0												0	0	0	0														Parent company cash contribution to bank for balance sheet strategy.									
80431					CONF							0	0	0	0	false		0	0												0	0	0	0																							
81175					CONF							0	0	0	0	false		0	0												0	0	0	0																							
82033	113		85	90	CONF		30	136	37			0	0	0	0	false	19	0	0	4		8	19	121	25	111	95	28	62	40	0	0	0	0						0	10		Investment Centers	Secondary Market	OCC Assess												
82257					CONF							0	0	0	0	false		0	0												0	0	0	0																							
82350					CONF							0	0	0	0	false		0	0												0	0	0	0																							
83151					CONF							-621	0	0	0	false		0	0												0	0	0	0														Tax Distribution									
83375					CONF							3000	0	0	0	false		0	0												0	0	0	0														Capital Infusion from Holding Company									
83638	6919				CONF	4161	980	878	6814	3055		-1866	0	0	0	false		0	0		2676		891	6246				2424			0	0	0	0								Loan-level derivative income	Servicing fees from Holding company	Mortgage loan origination fees	Estimated contract termination costs	Client derivative losses, net		Transfer of subsidiary shares from non-controlling interest									
83834					CONF							0	0	0	0	false		0	0												0	0	0	0																							
83852					CONF							0	0	0	0	false		0	0												0	0	0	0																							
83955					CONF							0	0	0	0	false		0	0												0	0	0	0																							
84046					CONF							0	0	0	0	false		0	0												0	0	0	0																							
84541					CONF							33767	0	0	0	false		0	0												0	0	0	0														Injection of Capital from ECIP Funds & CDFI Award									
84804					CONF							0	0	0	0	false		0	0												0	0	0	0																							
85052					CONF							500	0	0	0	false		0	0												0	0	0	0														Purchase stock of the Bank by the Holding Company									
85472					CONF	5075			4120			0	0	0	0	false		0	0		3525			6598		5893		2532	2497		0	0	0	0								Derivative Fees			Software Expense												
85931					CONF							0	0	0	0	false		0	0												0	0	0	0																							
86349					CONF							0	0	0	0	false		0	0												0	0	0	0																							
86675					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
87047					CONF							0	0	0	0	false		0	0												0	0	0	0																							
87159					CONF							0	0	0	0	false		0	0												0	0	0	0																							
87234					CONF							0	0	0	0	false		0	0												0	0	0	0																							
87476					CONF							0	0	0	0	false		0	0												0	0	0	0																							
87579					CONF	246	240					0	0	0	0	false		0	0					354			175	554			0	0	0	0								Miscellaneous mortgage fees	NOVO Deposit Program Fee														
88231					CONF							0	0	0	0	false		0	0												0	0	0	0																							
88259					CONF							0	0	0	0	false		0	0												0	0	0	0																							
88352	23			16	CONF							0	0	0	0	false	7	0	0	2	48	4	128	158	12		63	6	145	34	0	0	0	0					8		46																
88455					CONF							0	0	0	0	false		0	0												0	0	0	0																							
88950					CONF							0	0	0	0	false		0	0												0	0	0	0																Changes in allowance for credit losses							
89032					CONF							0	0	0	0	false		0	0												0	0	0	0																							
89135					CONF							0	0	0	0	false		0	0												0	0	0	0																							
89854					CONF							0	0	0	0	false		0	0												0	0	0	0																							
89957					CONF							0	0	0	0	false		0	0												0	0	0	0														Capital Injection					Prior YearnAdjust per Bank CPA				
90047					CONF							0	0	0	0	false		0	0												0	0	0	0																							
90177					CONF							0	0	0	0	true		0	0												0	0	0	0																		BEA Award received $171,000 in second quarter 2022.					
90328					CONF							0	0	0	0	false		0	0												0	0	0	0																							
90337	0	0	0	0	CONF	171	0	0	211	246	0	0	0	0	0	false	0	0	0	0	177	0	0	577	0	218	0	0	0	0	0	0	0	0					0	0	0	BANK ENTERPRISE AWARD GRANT			BANK SHARES TAXES	SOFTWARE/SOFTWARE MAINTENANCE											
90579					CONF							0	0	0	0	false		0	0												0	0	0	0																							
91615					CONF							0	0	0	0	false		0	0												0	0	0	0																							
91754	187	0	90	8	CONF	1694	241	0	893	411	0	0	0	0	0	false	49	0	0	8	156	9	22	280	59	334	66	5	144	109	0	0	0	0					0	0	21	Data Processing Income	Valesco Income		Software Expense	Holding Company Expense											
91950					CONF							0	0	0	0	false		0	0												0	0	0	0																							
92144					CONF							0	0	0	0	false		0	0												0	0	0	0																							
92676					CONF							0	0	0	0	false		0	0		198			403	368	472				272	0	0	0	0																							
92706					CONF							0	0	0	0	false		0	0												0	0	0	0																							
92902					CONF							0	0	0	0	false		0	0												0	0	0	0																							
93244					CONF							0	0	0	0	false		0	0												0	0	0	0																							
93543					CONF							0	0	0	0	false		0	0												0	0	0	0																							
93619	0	0	0	0	CONF	0	0	0	5535	587	-537	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0				Fee paid to affiliates under service agreements	Other Fee - Client related expense	Other operating expense - Provision for Securities Processing Losses										
94139					CONF							20000	0	0	0	false		0	0												0	0	0	0														Investment of ECIP fund from Bancorp									
94522					CONF							0	0	0	0	false		0	0												0	0	0	0																							
94755					CONF							0	0	0	0	false		0	0												0	0	0	0														Capital Injection									
94858					CONF							0	0	0	0	false		0	0												0	0	0	0																							
95051	0	0	0	0	CONF	0	0	447	1327	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1726	0	144	0	920	0	0	0	0	0	0					0	0	0			Card Participation Program Inc Maint/Non-Int Inc	Participation Program Income Maint/Operating Exp												
95677					CONF							0	0	0	0	false		0	0												0	0	0	0																							
96553					CONF							0	0	0	0	false		0	0												0	0	0	0																							
97055					CONF							0	0	0	0	false		0	0												0	0	0	0	0	0	0											Capital Infusion					Prior Year Tax Adjustment per our accountant				
97279					CONF							0	0	0	0	false		0	0												0	0	0	0																							
97457					CONF							0	0	0	0	false		0	0												0	0	0	0																							
97804					CONF							0	0	0	0	false		0	0												0	0	0	0																							
97943					CONF							0	0	0	0	false		0	0												0	0	0	0																							
98351					CONF							0	0	0	0	false		0	0												0	0	0	0																							
98463					CONF							564	0	0	0	false		0	0												0	0	0	0														Net Stock Activity									
98717	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0					0	0	0																
99143					CONF							0	0	0	0	false		0	0												0	0	0	0																							
99376	1114		365	53	CONF	161	-932	15	-70	511	4021	0	0	0	0	false	107	0	0			2	93	4805	79		1044	1753	-1	279	0	0	0	0						11	309	Other Management Fees	Other Fees	Interest-only asset income, net	Provision for unfunded commitments	Other Administrative	Other										
99442					CONF							33489	0	0	0	false		0	0												0	0	0	0														ECIP Funding Streamed to Bank									
99536					CONF							0	0	0	0	false		0	0												0	0	0	0																Transfer of chargeoffs from pushdown account to reserve for loans related to preacquisition.							
99853					CONF							0	0	0	0	false		0	0												0	0	0	0																							
100236					CONF							0	0	0	0	false		0	0												0	0	0	0																							
100357					CONF							0	0	0	0	false		0	0												0	0	0	0																							
100562	0	0	0	0	CONF	0	0	0	4118	0	0	1740	0	0	0	false	0	0	0	0	1390	0	0	3283	0	11508	0	2301	0	0	0	0	0	0		2037			0	0	0				Software			Equity incentive vesting									
100777					CONF							0	0	0	0	false		0	0												0	0	0	0																			Coprehensive income adj. for adoption of FASB ASU 2018-02				
100843					CONF							1011	0	0	0	false		0	0												0	0	0	0								186						CDFI Grant									
101037					CONF							0	0	0	0	false		0	0												0	0	0	0																							
101439	15		63	10	CONF	10			4	47	51	0	0	0	0	false	12	0	0			21	2	120	24	354	31		205	48	0	0	0	0								ALL OTHER INCOME			COLLECTION EXPENSE	LICENSE ACCOUNT	INTERNET BANKING EXPENSE										
101671					CONF							0	0	0	0	false		0	0		202			1028		983					0	0	0	0																							
101738					CONF							0	0	0	0	false		0	0												0	0	0	0																							
101952					CONF							0	0	0	0	false		0	0												0	0	0	0																							
102333					CONF							0	0	0	0	false		0	0												0	0	0	0																							
102342					CONF							0	0	0	0	false		0	0												0	0	0	0																							
102539					CONF							0	0	0	0	false		0	0												0	0	0	0																							
102557					CONF							0	0	0	0	false		0	0												0	0	0	0														infusion from holding company to bank									
102874	56		51		CONF				25	83	23	0	0	0	0	false	37	0	0			8		144	30	219	36	53	103	16	0	0	0	0					3	14	14				Items Processing Expense	Other Loan Orig Expense	Charitable Donations										
103134					CONF							0	0	0	0	false		0	0												0	0	0	0																							
